height_to_cheek,cheek_to_jaw,forehead_to_cheek,jaw_to_forehead,height_to_jaw,height_to_forehead,chin_to_jaw,cheek_to_fj_mean,jaw_angle,label
1.252274,1.345330,0.518942,1.432361,1.684722,2.413131,0.426280,1.584468,142.724121,Oblong
1.217890,1.313033,0.507322,1.501208,1.599130,2.400627,0.434324,1.576147,139.631561,Oblong
1.310136,1.351243,0.507788,1.457419,1.770312,2.580085,0.415722,1.602761,141.030807,Oblong
1.242512,1.440207,0.573534,1.210643,1.789475,2.166415,0.421383,1.577438,150.785461,Oblong
1.301512,1.410212,0.551634,1.285477,1.835407,2.359374,0.415144,1.586361,142.680954,Oblong
1.219759,1.329910,0.498599,1.508087,1.622169,2.446372,0.419486,1.599323,136.813049,Oblong
1.287071,1.350959,0.485011,1.526182,1.738780,2.653694,0.412212,1.632352,135.861206,Oblong
1.319312,1.319555,0.506925,1.494956,1.740905,2.602576,0.415642,1.581332,139.072052,Oblong
1.277017,1.328801,0.504416,1.491939,1.696902,2.531673,0.417180,1.591122,140.109192,Oblong
1.257691,1.346939,0.523318,1.418686,1.694033,2.403301,0.418708,1.580101,137.468384,Oblong
1.222071,1.342272,0.502500,1.482599,1.640351,2.431984,0.425112,1.603200,141.703857,Oblong
1.220441,1.320478,0.510350,1.483886,1.611565,2.391380,0.424453,1.577721,138.812576,Oblong
1.158700,1.353130,0.515356,1.434013,1.567870,2.248346,0.411759,1.594408,142.129791,Oblong
1.209560,1.300707,0.505093,1.522122,1.573283,2.394728,0.419212,1.569975,138.024933,Oblong
1.170635,1.339221,0.514396,1.451610,1.567739,2.275745,0.432807,1.585918,139.247787,Oblong
1.248562,1.304494,0.516007,1.485603,1.628740,2.419661,0.424017,1.559347,137.763245,Oblong
1.237930,1.308552,0.489940,1.559789,1.619896,2.526696,0.404946,1.594714,136.537033,Oblong
1.330051,1.335806,0.484973,1.543613,1.776691,2.742524,0.412385,1.621291,136.049072,Oblong
1.274996,1.370601,0.538986,1.353665,1.747511,2.365545,0.416559,1.576549,145.107040,Oblong
1.327955,1.352949,0.510880,1.446770,1.796655,2.599347,0.425173,1.599992,139.209915,Oblong
1.237506,1.351874,0.541780,1.365340,1.672952,2.284148,0.422447,1.560678,142.011353,Oblong
1.275278,1.354643,0.508101,1.452865,1.727546,2.509892,0.418296,1.604747,140.838867,Oblong
1.248729,1.380119,0.501472,1.444896,1.723395,2.490125,0.411693,1.631258,139.478058,Oblong
1.279082,1.401082,0.512789,1.391868,1.792099,2.494364,0.406988,1.630626,139.948029,Oblong
1.320609,1.363673,0.505640,1.450268,1.800878,2.611755,0.421456,1.614265,141.401184,Oblong
1.175019,1.348160,0.485698,1.527186,1.584113,2.419235,0.419049,1.629394,139.780991,Oblong
1.274624,1.371792,0.504501,1.444940,1.748519,2.526505,0.420623,1.621437,140.848145,Oblong
1.186926,1.348116,0.532612,1.392715,1.600114,2.228502,0.425383,1.569381,142.277283,Oblong
1.385805,1.286826,0.495935,1.566953,1.783289,2.794330,0.421619,1.571042,140.559616,Oblong
1.249348,1.325874,0.486123,1.551501,1.656477,2.570026,0.433946,1.612458,137.154861,Oblong
1.272266,1.323156,0.491236,1.538504,1.683407,2.589928,0.415030,1.603843,139.910309,Oblong
1.275471,1.326985,0.490816,1.535379,1.692531,2.598676,0.423132,1.607195,137.315567,Oblong
1.258166,1.343524,0.478356,1.555978,1.690377,2.630189,0.417807,1.635768,135.995285,Oblong
1.221697,1.346394,0.513294,1.446976,1.644887,2.380112,0.424953,1.592333,141.969559,Oblong
1.251912,1.335990,0.494214,1.514544,1.672541,2.533136,0.433613,1.609370,139.145813,Oblong
1.274662,1.358102,0.519213,1.418149,1.731121,2.454988,0.424337,1.592947,142.010178,Oblong
1.228805,1.364033,0.520155,1.409427,1.676131,2.362385,0.416373,1.595819,143.838974,Oblong
1.180762,1.329664,0.502552,1.496501,1.570018,2.349533,0.409551,1.594106,138.120453,Oblong
1.258224,1.329223,0.511344,1.471258,1.672461,2.460621,0.422444,1.582700,141.225311,Oblong
1.277830,1.340266,0.486138,1.534792,1.712631,2.628534,0.412288,1.623036,136.963943,Oblong
1.316426,1.338649,0.496703,1.503961,1.762232,2.650328,0.423102,1.608072,138.897491,Oblong
1.267536,1.346163,0.489527,1.517489,1.706310,2.589307,0.428124,1.622877,142.317719,Oblong
1.271819,1.321732,0.499764,1.513881,1.681004,2.544841,0.415159,1.591917,137.437454,Oblong
1.229849,1.387730,0.502653,1.433596,1.706697,2.446715,0.403675,1.634983,136.576950,Oblong
1.270520,1.281717,0.488118,1.598390,1.628447,2.602893,0.416616,1.576886,134.843964,Oblong
1.163760,1.328415,0.489464,1.537962,1.545956,2.377622,0.409071,1.609994,139.770126,Heart
1.172856,1.331281,0.504120,1.490035,1.561402,2.326544,0.419525,1.593276,133.541428,Heart
1.172027,1.343576,0.498605,1.492729,1.574707,2.350611,0.418163,1.609156,137.137039,Heart
1.149487,1.370223,0.537983,1.356564,1.575054,2.136660,0.428818,1.577547,144.159912,Heart
1.220432,1.362238,0.503883,1.456858,1.662519,2.422054,0.446774,1.615548,140.305786,Heart
1.212112,1.386570,0.538724,1.338727,1.680678,2.249969,0.413712,1.587392,143.754715,Heart
1.148618,1.395005,0.530577,1.351064,1.602328,2.164847,0.402396,1.603309,138.255600,Heart
1.137418,1.339556,0.511332,1.459945,1.523634,2.224422,0.400584,1.590017,138.647507,Heart
1.173344,1.396249,0.550624,1.300715,1.638281,2.130936,0.428271,1.578746,143.916565,Heart
1.203152,1.419224,0.549262,1.282832,1.707542,2.190489,0.435465,1.595059,146.678238,Heart
1.242510,1.378416,0.505268,1.435812,1.712697,2.459111,0.411256,1.625041,139.467789,Heart
1.250037,1.399147,0.514343,1.389581,1.748985,2.430356,0.418276,1.627254,141.756943,Heart
1.185987,1.367731,0.535855,1.364431,1.622111,2.213259,0.427933,1.578540,143.726959,Heart
1.174502,1.389685,0.521149,1.380772,1.632188,2.253678,0.425142,1.611946,138.533905,Heart
1.197922,1.338609,0.527098,1.417278,1.603549,2.272676,0.416716,1.569684,140.329422,Heart
1.194350,1.355850,0.532154,1.385961,1.619359,2.244369,0.442618,1.575177,139.745087,Heart
1.160501,1.385445,0.525345,1.373934,1.607810,2.209025,0.412808,1.603676,140.818481,Heart
1.193449,1.345670,0.501617,1.481458,1.605989,2.379205,0.415868,1.606760,138.973770,Heart
1.170686,1.346651,0.535551,1.386577,1.576505,2.185945,0.442453,1.564781,144.297348,Heart
1.241753,1.354043,0.536354,1.376944,1.681387,2.315175,0.432001,1.568772,141.437576,Heart
1.197919,1.369874,0.508894,1.434473,1.640999,2.353968,0.411287,1.614351,140.169037,Heart
1.186034,1.326360,0.517953,1.455621,1.573109,2.289851,0.405905,1.572456,139.429993,Heart
1.198972,1.371411,0.560461,1.301028,1.644283,2.139258,0.433908,1.550823,146.333344,Heart
1.231726,1.346526,0.498803,1.488867,1.658551,2.469361,0.410559,1.611013,138.975937,Heart
1.168021,1.339811,0.531279,1.404862,1.564928,2.198507,0.412641,1.565370,138.356232,Heart
1.191934,1.361641,0.519773,1.412941,1.622986,2.293183,0.406803,1.594666,139.880508,Heart
1.166426,1.400922,0.554938,1.286297,1.634072,2.101902,0.406179,1.576350,146.592499,Heart
1.218691,1.375807,0.511442,1.421170,1.676683,2.382852,0.419779,1.615133,140.982742,Heart
1.209769,1.369410,0.515149,1.417534,1.656670,2.348387,0.431327,1.605922,143.563324,Heart
1.216574,1.386964,0.527089,1.367888,1.687345,2.308099,0.410707,1.602450,142.557083,Heart
1.182824,1.343725,0.503626,1.477683,1.589391,2.348617,0.414344,1.602788,138.372910,Heart
1.218008,1.384930,0.539712,1.337858,1.686857,2.256775,0.420943,1.585075,138.759354,Heart
1.224809,1.373012,0.513971,1.417056,1.681677,2.383030,0.416480,1.609921,138.193176,Heart
1.173654,1.395462,0.533176,1.344038,1.637789,2.201250,0.418139,1.600275,143.023026,Heart
1.201918,1.302728,0.469202,1.636012,1.565772,2.561622,0.420385,1.617048,139.114487,Heart
1.173136,1.342106,0.529928,1.406036,1.574473,2.213765,0.414929,1.568596,140.959396,Heart
1.240294,1.338257,0.514816,1.451471,1.659832,2.409198,0.405263,1.584715,142.280045,Heart
1.261216,1.428681,0.551324,1.269573,1.801876,2.287613,0.418116,1.598376,143.059845,Heart
1.274616,1.361356,0.511762,1.435356,1.735206,2.490639,0.406085,1.604719,143.570450,Heart
1.203790,1.370731,0.511270,1.426913,1.650072,2.354508,0.404737,1.611853,135.212402,Heart
1.183346,1.325298,0.527850,1.429472,1.568286,2.241821,0.408645,1.559579,138.193649,Heart
1.174014,1.393681,0.517589,1.386281,1.636202,2.268235,0.422727,1.619284,144.634125,Heart
1.261035,1.394997,0.530752,1.350626,1.759140,2.375942,0.430093,1.603079,142.164581,Heart
1.219118,1.356943,0.529065,1.392930,1.654274,2.304288,0.422147,1.579759,138.685425,Heart
1.233508,1.408274,0.544780,1.303441,1.737117,2.264230,0.428638,1.593791,144.805298,Heart
1.215098,1.384491,0.531709,1.358427,1.682292,2.285270,0.416579,1.594902,140.684540,Heart
1.196854,1.364479,0.554927,1.320679,1.633082,2.156777,0.414002,1.553027,142.077560,Heart
1.233688,1.347416,0.514130,1.443529,1.662291,2.399566,0.406404,1.591988,137.390106,Heart
1.173682,1.349329,0.517330,1.432565,1.583683,2.268729,0.411175,1.589270,140.119202,Heart
1.257845,1.314459,0.498562,1.525926,1.653386,2.522943,0.442781,1.588144,138.050461,Heart
1.152271,1.350528,0.534455,1.385433,1.556175,2.155975,0.408598,1.568744,139.457245,Heart
1.182166,1.378799,0.535094,1.355404,1.629970,2.209267,0.412152,1.586844,139.984772,Heart
1.231525,1.418297,0.549672,1.282712,1.746669,2.240473,0.430216,1.593952,144.863663,Heart
1.191176,1.401948,0.573656,1.243416,1.669967,2.076465,0.436523,1.554063,147.077515,Heart
1.260213,1.342076,0.491893,1.514789,1.691301,2.561964,0.408605,1.616805,136.016327,Heart
1.200356,1.404518,0.559325,1.272943,1.685921,2.146081,0.441793,1.573177,148.186401,Heart
1.169556,1.420741,0.553351,1.271993,1.661636,2.113589,0.425098,1.590825,148.223190,Heart
1.255223,1.374606,0.535767,1.357831,1.725437,2.342851,0.446038,1.583220,146.198547,Heart
1.194407,1.348193,0.521131,1.423315,1.610292,2.291952,0.405628,1.583701,137.168488,Heart
1.227046,1.384385,0.514330,1.404432,1.698704,2.385714,0.405713,1.617243,140.751663,Heart
1.192215,1.357796,0.520531,1.414877,1.618784,2.290381,0.427397,1.591066,137.522110,Heart
1.219478,1.347342,0.522668,1.420027,1.643053,2.333179,0.418042,1.581190,140.884979,Heart
1.125140,1.421347,0.604454,1.163956,1.599215,1.861416,0.443344,1.529038,152.863632,Heart
1.243272,1.387338,0.517204,1.393657,1.724838,2.403832,0.421082,1.615497,140.526276,Heart
1.206102,1.345275,0.523418,1.420169,1.622539,2.304280,0.415616,1.578830,142.405884,Heart
1.198532,1.396154,0.516909,1.385646,1.673335,2.318650,0.423816,1.621846,143.301270,Heart
1.180132,1.362580,0.520933,1.408821,1.608025,2.265419,0.413958,1.593835,143.216507,Heart
1.204785,1.408258,0.544938,1.303079,1.696647,2.210865,0.436167,1.593580,147.822281,Heart
1.178786,1.388977,0.535942,1.343343,1.637306,2.199463,0.417313,1.592487,141.764984,Heart
1.247607,1.348202,0.506841,1.463433,1.682027,2.461535,0.427633,1.601833,139.972794,Heart
1.180624,1.401516,0.528565,1.349905,1.654663,2.233639,0.414293,1.610204,139.298813,Heart
1.204037,1.351545,0.506616,1.460463,1.627310,2.376625,0.426424,1.604480,141.873199,Heart
1.173100,1.377076,0.514424,1.411630,1.615448,2.280415,0.417253,1.612122,136.001846,Heart
1.184712,1.361972,0.549796,1.335457,1.613544,2.154819,0.424850,1.557601,139.941315,Heart
1.208377,1.378677,0.518400,1.399175,1.665962,2.330973,0.412596,1.608062,140.609375,Heart
1.155318,1.369057,0.535874,1.363061,1.581697,2.155950,0.409862,1.579399,143.817566,Heart
1.201708,1.397570,0.535811,1.335409,1.679472,2.242782,0.416835,1.598288,146.361603,Heart
1.203972,1.387877,0.534024,1.349236,1.670964,2.254525,0.419268,1.594198,143.946320,Heart
1.174630,1.384763,0.515060,1.402060,1.626585,2.280570,0.430622,1.616547,142.820007,Heart
1.218082,1.346266,0.513541,1.446419,1.639862,2.371927,0.426481,1.591930,142.208542,Heart
1.226602,1.342803,0.524952,1.418628,1.647084,2.336600,0.419608,1.575222,140.000351,Heart
1.220960,1.388866,0.533562,1.349444,1.695749,2.288318,0.428541,1.595438,144.085083,Heart
1.217436,1.368242,0.527225,1.386249,1.665747,2.309139,0.406558,1.589712,140.097900,Heart
1.247686,1.291523,0.500664,1.546507,1.611415,2.492065,0.420775,1.568697,132.443298,Heart
1.211034,1.418369,0.534910,1.318046,1.717692,2.263998,0.396735,1.612975,141.089539,Heart
1.239425,1.372624,0.529923,1.374789,1.701264,2.338879,0.415850,1.589252,147.964676,Heart
1.192759,1.335124,0.503685,1.487029,1.592481,2.368066,0.426436,1.596578,139.176666,Heart
1.195000,1.379850,0.536294,1.351341,1.648920,2.228254,0.407442,1.586029,139.829391,Heart
1.223325,1.399026,0.554465,1.289139,1.711464,2.206315,0.434044,1.575736,141.981445,Heart
1.166541,1.377341,0.493696,1.470616,1.606724,2.362874,0.399277,1.639704,138.295303,Heart
1.223816,1.370591,0.534870,1.364093,1.677351,2.288063,0.436258,1.581675,142.288284,Heart
1.221450,1.364726,0.525338,1.394812,1.666945,2.325075,0.415330,1.589716,140.376282,Heart
1.283569,1.320819,0.533006,1.420445,1.695362,2.408169,0.431852,1.550252,145.527939,Heart
1.216871,1.350955,0.529218,1.398700,1.643938,2.299375,0.414063,1.575504,139.293320,Heart
1.188955,1.368045,0.535567,1.364854,1.626544,2.219995,0.411923,1.579109,143.911758,Heart
1.268694,1.379461,0.538357,1.346542,1.750114,2.356601,0.424115,1.583182,141.704636,Heart
1.249270,1.379991,0.541933,1.337145,1.723982,2.305213,0.439984,1.579062,144.397003,Heart
1.204094,1.337274,0.498422,1.500316,1.610204,2.415814,0.402456,1.604864,135.165131,Heart
1.194626,1.363739,0.527017,1.391374,1.629158,2.266768,0.413669,1.586929,140.527420,Heart
1.213512,1.390403,0.491807,1.462394,1.687271,2.467456,0.404926,1.651497,140.602539,Heart
1.201685,1.373191,0.531380,1.370451,1.650143,2.261441,0.414309,1.587791,140.368484,Heart
1.212708,1.323803,0.552687,1.366776,1.605386,2.194203,0.444707,1.528951,143.227295,Heart
1.213089,1.351908,0.517417,1.429591,1.639984,2.344507,0.429632,1.590947,140.414413,Heart
1.172866,1.330666,0.495684,1.516095,1.560692,2.366157,0.424351,1.603608,138.268341,Heart
1.207845,1.360168,0.512560,1.434376,1.642873,2.356497,0.426163,1.602869,139.545197,Heart
1.168198,1.329591,0.500739,1.502002,1.553226,2.332949,0.409348,1.596361,136.042023,Heart
1.212842,1.360593,0.539416,1.362537,1.650184,2.248437,0.431966,1.569379,142.329483,Heart
1.205083,1.366681,0.532282,1.374647,1.646965,2.263996,0.403825,1.582302,139.966873,Heart
1.185049,1.365424,0.491893,1.488887,1.618095,2.409160,0.401730,1.633631,140.859238,Heart
1.228312,1.367871,0.522494,1.399179,1.680173,2.350863,0.421086,1.595459,139.662109,Heart
1.176629,1.394229,0.557389,1.286790,1.640491,2.110968,0.434879,1.569082,146.025406,Heart
1.270339,1.330249,0.515600,1.457988,1.689867,2.463807,0.408999,1.578110,140.313858,Heart
1.222649,1.348302,0.523104,1.417831,1.648500,2.337295,0.433960,1.581305,140.273987,Heart
1.209978,1.403584,0.511052,1.394109,1.698305,2.367622,0.442072,1.634636,142.282669,Heart
1.189324,1.371096,0.522021,1.397154,1.630676,2.278306,0.433992,1.598255,138.749878,Heart
1.176410,1.314030,0.507600,1.499246,1.545838,2.317591,0.419361,1.576519,137.063766,Heart
1.239136,1.370608,0.508279,1.435439,1.698369,2.437906,0.421539,1.615663,140.311935,Heart
1.157540,1.349925,0.524607,1.412071,1.562593,2.206491,0.407860,1.580542,140.518738,Heart
1.216947,1.386656,0.511846,1.408939,1.687487,2.377565,0.430961,1.622053,144.455154,Heart
1.259871,1.388410,0.540802,1.331816,1.749218,2.329637,0.409648,1.585980,142.122528,Heart
1.150596,1.347222,0.529052,1.403015,1.550108,2.174825,0.405550,1.573168,136.366577,Heart
1.198094,1.369914,0.519401,1.405414,1.641285,2.306685,0.417230,1.600802,143.951416,Heart
1.216371,1.331470,0.503954,1.490313,1.619562,2.413654,0.417843,1.593621,139.416565,Heart
1.170060,1.329758,0.508588,1.478638,1.555896,2.300606,0.413017,1.586541,138.558228,Heart
1.233377,1.392743,0.565095,1.270596,1.717777,2.182600,0.438342,1.558722,144.158005,Heart
1.218388,1.391459,0.533151,1.347967,1.695336,2.285256,0.410458,1.597672,141.060394,Heart
1.175801,1.451972,0.554231,1.242657,1.707230,2.121502,0.391508,1.609076,144.313843,Heart
1.188031,1.370871,0.517119,1.410631,1.628637,2.297405,0.407901,1.604387,142.288589,Heart
1.221818,1.341618,0.491756,1.515728,1.639214,2.484602,0.405216,1.616652,137.376144,Heart
1.261688,1.334101,0.520834,1.439169,1.683219,2.422437,0.436372,1.574304,143.500687,Heart
1.182916,1.382402,0.518248,1.395815,1.635265,2.282528,0.408151,1.610790,141.477127,Heart
1.238532,1.394802,0.536571,1.336165,1.727506,2.308234,0.420861,1.595508,143.823639,Heart
1.201610,1.328959,0.520878,1.444618,1.596890,2.306895,0.431273,1.570665,140.350342,Heart
1.215276,1.397754,0.516332,1.385607,1.698658,2.353672,0.416807,1.623686,143.572098,Heart
1.203730,1.386094,0.511336,1.410915,1.668483,2.354088,0.430501,1.622339,141.353958,Heart
1.155053,1.329969,0.501402,1.499589,1.536185,2.303646,0.405954,1.595788,134.746826,Heart
1.229586,1.382728,0.541183,1.336347,1.700183,2.272035,0.430880,1.581789,145.212143,Heart
1.177600,1.382378,0.548102,1.319812,1.627889,2.148508,0.418905,1.572955,147.625549,Heart
1.224774,1.378309,0.492681,1.472609,1.688117,2.485935,0.430503,1.641756,140.180023,Heart
1.178519,1.282790,0.494100,1.577718,1.511792,2.385182,0.433850,1.570288,132.589371,Heart
1.202218,1.376640,0.527111,1.378089,1.655022,2.280768,0.396494,1.595510,140.118820,Heart
1.204684,1.354362,0.508454,1.452157,1.631578,2.369307,0.413526,1.604095,137.009048,Heart
1.172583,1.359372,0.524592,1.402298,1.593976,2.235228,0.428575,1.587017,141.647156,Heart
1.214322,1.342305,0.516963,1.441083,1.629990,2.348952,0.417138,1.584849,139.666519,Heart
1.229749,1.399312,0.530985,1.345869,1.720803,2.315976,0.409813,1.605623,146.066040,Heart
1.174608,1.345866,0.520037,1.428774,1.580865,2.258698,0.419592,1.583465,139.869675,Heart
1.227359,1.368802,0.497066,1.469758,1.680011,2.469208,0.404058,1.629153,137.031891,Heart
1.205308,1.353441,0.530892,1.391729,1.631313,2.270345,0.440027,1.575114,138.464905,Heart
1.185904,1.347421,0.510304,1.454345,1.597912,2.323915,0.415083,1.596854,139.502121,Heart
1.184864,1.358451,0.524857,1.402540,1.609580,2.257500,0.435286,1.586056,142.683899,Heart
1.150832,1.392901,0.525878,1.365195,1.602994,2.188399,0.404122,1.607970,137.917587,Heart
1.212624,1.365019,0.524474,1.396809,1.655256,2.312076,0.421403,1.591008,142.011597,Heart
1.198108,1.366710,0.517317,1.414382,1.637466,2.316002,0.413305,1.601279,140.872696,Heart
1.237860,1.350027,0.536250,1.381307,1.671145,2.308364,0.426621,1.566200,144.745392,Heart
1.191714,1.379460,0.517138,1.401794,1.643922,2.304439,0.418108,1.610228,140.425308,Heart
1.157570,1.332532,0.530800,1.413811,1.542499,2.180802,0.427613,1.560974,141.586166,Heart
1.311527,1.354503,0.534522,1.381194,1.776466,2.453644,0.426110,1.571338,138.184814,Heart
1.254137,1.330335,0.501211,1.499750,1.668422,2.502215,0.406060,1.596296,137.109741,Heart
1.221470,1.423675,0.573143,1.225537,1.738977,2.131180,0.440180,1.567951,147.292908,Heart
1.189947,1.382542,0.523118,1.382679,1.645152,2.274719,0.410872,1.604591,141.465988,Heart
1.204877,1.387411,0.511625,1.408781,1.671660,2.355003,0.436018,1.622861,141.686066,Heart
1.208157,1.390478,0.516490,1.392431,1.679916,2.339167,0.436516,1.618559,141.973068,Heart
1.221317,1.347054,0.526396,1.410271,1.645180,2.320149,0.432647,1.576346,141.928833,Heart
1.228617,1.293283,0.516027,1.498422,1.588950,2.380917,0.415825,1.551286,135.152023,Heart
1.168393,1.364311,0.527701,1.388988,1.594051,2.214117,0.419519,1.586455,136.669159,Heart
1.207484,1.322497,0.503286,1.502417,1.596895,2.399202,0.407919,1.588019,133.943909,Heart
1.236604,1.383576,0.523501,1.380635,1.710936,2.362179,0.396434,1.604794,140.163544,Heart
1.144895,1.330835,0.531607,1.413466,1.523667,2.153651,0.409715,1.558829,135.756470,Heart
1.159231,1.334373,0.534180,1.402927,1.546847,2.170113,0.417831,1.558123,140.877884,Heart
1.225436,1.366717,0.513765,1.424154,1.674825,2.385208,0.421776,1.605852,145.252228,Heart
1.183915,1.390693,0.527472,1.363230,1.646463,2.244508,0.426183,1.604444,139.401184,Heart
1.247975,1.376042,0.541971,1.340888,1.717266,2.302662,0.426016,1.576426,145.076141,Heart
1.286885,1.390431,0.502263,1.431922,1.789324,2.562172,0.426931,1.637378,141.459427,Heart
1.226663,1.386984,0.534722,1.348344,1.701362,2.294022,0.432119,1.592723,142.786240,Heart
